FID,the_geom,District,ID_Muni,Municipali,Longitude,Latitude,Population,Urb_ou_Rur,Pop_total,Services__,Densite_Po,Urb_Rur
population_mada.568,POINT (47.65 -23.3),VANGAINDRANO,214050,TSIATELY,47.65,-23.3,12835,,7521,10.2,130.72,Rural
population_mada.569,POINT (47.583333333333336 -23.25),VANGAINDRANO,214070,SOAMANOVA,47.583333,-23.25,13308,,7798,10.2,202.85,Rural
population_mada.570,POINT (47.63333333333333 -23.21666666666667),VANGAINDRANO,214090,LOPARY,47.633333,-23.216667,20627,,12087,10.2,210.37,Rural
population_mada.571,POINT (47.516666666666666 -23.266666666666666),VANGAINDRANO,214111,VOHITRAMBO,47.516667,-23.266667,19771,,11586,10.2,234.73,Rural
population_mada.572,POINT (47.483333333333334 -23.2),VANGAINDRANO,214112,ANILOBE,47.483333,-23.2,10696,,6268,10.2,125.81,Rural
population_mada.573,POINT (47.4 -23.233333333333334),VANGAINDRANO,214131,LOHAFARY,47.4,-23.233333,8553,,5012,10.2,39.02,Rural
population_mada.574,POINT (47.45 -23.35),VANGAINDRANO,214132,AMPATAKA,47.45,-23.35,10691,,6265,10.2,88.83,Rural
population_mada.575,POINT (47.550000000000004 -23.483333333333334),VANGAINDRANO,214151,MATANGA,47.55,-23.483333,19346,,11337,10.2,185.23,Rural
population_mada.576,POINT (47.583333333333336 -23.583333333333336),VANGAINDRANO,214152,MASIANAKA,47.583333,-23.583333,20944,,12273,10.2,222.82,Rural
population_mada.577,POINT (47.45 -23.533333333333335),VANGAINDRANO,214170,VOHIPAHO,47.45,-23.533333,15665,,9180,10.2,53.49,Rural
population_mada.578,POINT (47.31666666666667 -23.433333333333334),VANGAINDRANO,214190,RANOMENA,47.316667,-23.433333,17679,,10360,10.2,46.55,Rural
population_mada.579,POINT (47.21666666666667 -23.46666666666667),VANGAINDRANO,214211,AMBONGO,47.216667,-23.466667,11889,,6967,10.2,86.48,Rural
population_mada.580,POINT (47.25 -23.566666666666666),VANGAINDRANO,214212,AMBATOLAVA,47.25,-23.566667,5312,,3113,10.2,29.76,Rural
population_mada.581,POINT (47.38333333333333 -23.116666666666667),VANGAINDRANO,214230,IARA,47.383333,-23.116667,13942,,8170,10.2,66.25,Rural
population_mada.582,POINT (47.25 -23.3),VANGAINDRANO,214251,BEVATA,47.25,-23.3,10684,,6261,10.2,44.86,Rural
population_mada.583,POINT (47.28333333333333 -23.183333333333334),VANGAINDRANO,214252,KARIMBARY,47.283333,-23.183333,6463,,3788,10.2,33.62,Rural
population_mada.584,POINT (47.550000000000004 -23.75),VANGAINDRANO,214270,MANAMBONDRO,47.55,-23.75,11415,,6689,10.2,88.39,Rural
population_mada.585,POINT (47.483333333333334 -23.866666666666667),VANGAINDRANO,214290,FENOAMBANY,47.483333,-23.866667,9391,,5503,10.2,32.11,Rural
population_mada.586,POINT (47.28333333333333 -23.75),VANGAINDRANO,214310,ISAHARA,47.283333,-23.75,7203,,4221,10.2,20.08,Rural
population_mada.587,POINT (47.25 -23.933333333333334),VANGAINDRANO,214331,AMPARIHY EST,47.25,-23.933333,7239,,4242,10.2,17.24,Rural
population_mada.588,POINT (47.4 -23.983333333333334),VANGAINDRANO,214332,SANDRAVINANY,47.4,-23.983333,5008,,2935,10.2,15.24,Rural
population_mada.589,POINT (47.550000000000004 -23.666666666666668),VANGAINDRANO,214350,MAROKIBO,47.55,-23.666667,6502,,3810,10.2,74.11,Rural
population_mada.590,POINT (47.21666666666667 -23.666666666666668),VANGAINDRANO,214370,VATANATO,47.216667,-23.666667,9393,,5504,10.2,47.12,Rural
population_mada.591,POINT (47.45 -23.733333333333334),VANGAINDRANO,214390,VOHIMALAZA,47.45,-23.733333,11545,,6765,10.2,74.68,Rural
population_mada.592,POINT (47.516666666666666 -23.15),VANGAINDRANO,214410,BEMA,47.516667,-23.15,8215,,4814,10.2,164.85,Rural
population_mada.593,POINT (47.05 -23.6),MIDONGY-ATSIMO,215011,NOSIFENO,47.05,-23.6,12518,,7335,10.2,33.25,Rural
population_mada.594,POINT (46.96666666666667 -23.683333333333334),MIDONGY-ATSIMO,215012,ANKAZOVELO,46.966667,-23.683333,6426,,3765,10.2,26.91,Rural
population_mada.595,POINT (46.93333333333334 -23.45),MIDONGY-ATSIMO,215031,ANDRANOLALINA,46.933333,-23.45,7883,,4620,10.2,19.36,Rural
population_mada.596,POINT (47.083333333333336 -23.416666666666668),MIDONGY-ATSIMO,215032,MALIORANO,47.083333,-23.416667,7166,,4199,10.2,23.07,Rural
population_mada.597,POINT (46.983333333333334 -23.21666666666667),MIDONGY-ATSIMO,215051,IVONDRO,46.983333,-23.216667,7169,,4201,10.2,10.2,Rural
population_mada.598,POINT (46.93333333333334 -23.016666666666666),MIDONGY-ATSIMO,215052,SOAKIBANY,46.933333,-23.016667,7858,,4605,10.2,12.93,Rural
population_mada.599,POINT (46.11666666666667 -22.383333333333333),IHOSY,216010,IHOSY,46.116667,-22.383333,44273,,28025,35.7,1577.83,Urban
population_mada.600,POINT (46.06666666666667 -22.35),IHOSY,216031,ANKILY,46.066667,-22.35,7050,,3786,10.2,69.41,Rural
population_mada.601,POINT (46.2 -22.333333333333336),IHOSY,216032,AMBIA,46.2,-22.333333,9415,,5056,10.2,31.74,Rural
population_mada.602,POINT (46.083333333333336 -22.46666666666667),IHOSY,216050,IRINA,46.083333,-22.466667,4812,,2584,10.2,31.72,Rural
population_mada.603,POINT (46.333333333333336 -22.616666666666667),IHOSY,216070,SAHAMBANO,46.333333,-22.616667,6979,,3748,10.2,8.98,Rural
population_mada.604,POINT (46.233333333333334 -22.75),IHOSY,216090,ANALALIRY,46.233333,-22.75,5623,,3020,10.2,11.98,Rural
population_mada.605,POINT (45.93333333333334 -22),IHOSY,216110,MAHASOA,45.933333,-22,17362,,9323,10.2,8.65,Rural
population_mada.606,POINT (45.833333333333336 -22.51666666666667),IHOSY,216131,AMBATOLAHY,45.833333,-22.516667,12423,,6671,10.2,10.27,Rural
population_mada.607,POINT (46.05 -22.633333333333333),IHOSY,216132,SOAMATASY,46.05,-22.633333,9274,,4980,10.2,16.24,Rural
population_mada.608,POINT (46.333333333333336 -22.066666666666666),IHOSY,216150,ZAZAFOTSY,46.333333,-22.066667,9938,,5337,10.2,9.41,Rural
population_mada.609,POINT (46.46666666666667 -22.366666666666667),IHOSY,216170,SAKALALINA,46.466667,-22.366667,10905,,5856,10.2,17.78,Rural
population_mada.610,POINT (45.66666666666667 -22.083333333333332),IHOSY,216191,SATROKALA,45.666667,-22.083333,14161,,7604,10.2,6.63,Rural
population_mada.611,POINT (45.583333333333336 -22.483333333333334),IHOSY,216192,ANDIOLAVA,45.583333,-22.483333,11382,,6112,10.2,19.3,Rural
population_mada.612,POINT (46.516666666666666 -22.55),IHOSY,216210,ANALAVOKA,46.516667,-22.55,8996,,4831,10.2,10.93,Rural
population_mada.613,POINT (45.3 -22.483333333333334),IHOSY,216231,RANOHIRA,45.3,-22.483333,49588,,26629,10.2,19.5,Rural
population_mada.614,POINT (45.266666666666666 -22.883333333333336),IHOSY,216232,ILAKAKA,45.266667,-22.883333,23650,,12700,10.2,14.81,Rural
population_mada.615,POINT (45.4 -21.933333333333334),IHOSY,216250,MENAMATY ILOTO,45.4,-21.933333,6092,,3271,10.2,5.67,Rural
population_mada.616,POINT (46.15 -22.46666666666667),IHOSY,216270,TOLOHOMIADY,46.15,-22.466667,3177,,1706,10.2,74.44,Rural
population_mada.617,POINT (46.083333333333336 -21.866666666666667),IHOSY,216290,ANTSOHA,46.083333,-21.866667,5699,,3060,10.2,5.27,Rural
population_mada.618,POINT (47.266666666666666 -22.81666666666667),VONDROZO,217011,VONDROZO,47.266667,-22.816667,5396,,2779,35.7,44.44,Urban
population_mada.619,POINT (47.28333333333333 -22.733333333333334),VONDROZO,217012,MANAMBIDALA,47.283333,-22.733333,15201,,8908,10.2,66.58,Rural
population_mada.620,POINT (47.36666666666667 -22.900000000000002),VONDROZO,217013,ANANDRAVY,47.366667,-22.9,8541,,5005,10.2,61.56,Rural
population_mada.621,POINT (47.416666666666664 -22.8),VONDROZO,217030,MAHATSINJO,47.416667,-22.8,16346,,9579,10.2,92.07,Rural
population_mada.622,POINT (47.31666666666667 -22.633333333333333),VONDROZO,217051,MAHAZOARIVO,47.316667,-22.633333,11677,,6843,10.2,52.48,Rural
population_mada.623,POINT (47.416666666666664 -22.683333333333334),VONDROZO,217052,IAMONTA,47.416667,-22.683333,4625,,2710,10.2,51.75,Rural
population_mada.624,POINT (47.2 -23.05),VONDROZO,217071,VOHIMARY,47.2,-23.05,6084,,3565,10.2,12.26,Rural
population_mada.625,POINT (47.36666666666667 -23),VONDROZO,217072,ANTOKONALA,47.366667,-23,9716,,5693,10.2,74.8,Rural
population_mada.626,POINT (47.266666666666666 -22.55),VONDROZO,217090,AMBOHIMANA,47.266667,-22.55,6492,,3805,10.2,31.02,Rural
population_mada.627,POINT (47.38333333333333 -22.433333333333334),VONDROZO,217111,KARIANGA,47.383333,-22.433333,13459,,7887,10.2,70.16,Rural
population_mada.628,POINT (47.5 -22.45),VONDROZO,217112,MANATO,47.5,-22.45,10484,,6143,10.2,73.84,Rural
population_mada.629,POINT (47.233333333333334 -22.433333333333334),VONDROZO,217130,IVATO,47.233333,-22.433333,12645,,7410,10.2,67.87,Rural
population_mada.630,POINT (47.38333333333333 -22.333333333333336),VONDROZO,217150,MAHAVELO,47.383333,-22.333333,11878,,6960,10.2,105.97,Rural
population_mada.631,POINT (47.43333333333334 -22.55),VONDROZO,217170,ANDAKANA,47.433333,-22.55,6665,,3906,10.2,43.31,Rural
population_mada.632,POINT (47.15 -22.233333333333334),VONDROZO,217191,MOROTEZA,47.15,-22.233333,13310,,7800,10.2,45.97,Rural
population_mada.633,POINT (47.266666666666666 -22.333333333333336),VONDROZO,217192,VOHIBOREKA,47.266667,-22.333333,12096,,7088,10.2,103.33,Rural
population_mada.634,POINT (46.800000000000004 -22.566666666666666),IVOHIBE,218010,IVOHIBE,46.8,-22.566667,17312,,9297,10.2,18.42,Rural
population_mada.635,POINT (46.71666666666667 -22.266666666666666),IVOHIBE,218030,ANTAMBOHOBE,46.716667,-22.266667,13478,,7238,10.2,13.53,Rural
population_mada.636,POINT (47.03333333333333 -22.783333333333335),IVOHIBE,218050,MAROPAIKA,47.033333,-22.783333,18248,,9799,10.2,14.91,Rural
population_mada.637,POINT (47.05 -22.400000000000002),IVOHIBE,218070,IVONGO,47.05,-22.4,8638,,4638,10.2,7.64,Rural
population_mada.638,POINT (46.5 -21.166666666666668),IKALAMAVONY,219010,IKALAMAVONY,46.5,-21.166667,25060,,14785,10.2,24.46,Rural
population_mada.639,POINT (46.71666666666667 -21.21666666666667),IKALAMAVONY,219030,MANGIDY,46.716667,-21.216667,21851,,12892,10.2,39.79,Rural
population_mada.640,POINT (46.65 -21.400000000000002),IKALAMAVONY,219050,SOLILA,46.65,-21.4,18807,,11096,10.2,34.5,Rural
population_mada.641,POINT (46.516666666666666 -20.866666666666667),IKALAMAVONY,219070,AMBATOMAINTY,46.516667,-20.866667,10467,,6175,10.2,8.97,Rural
population_mada.642,POINT (46.016666666666666 -21.15),IKALAMAVONY,219090,FITAMPITO,46.016667,-21.15,9595,,5661,10.2,3.53,Rural
population_mada.643,POINT (46.550000000000004 -21.5),IKALAMAVONY,219110,TANAMARINA SAKAY,46.55,-21.5,10650,,6284,10.2,17.45,Rural
population_mada.644,POINT (46.15 -21.400000000000002),IKALAMAVONY,219130,TSITONDROINA,46.15,-21.4,11794,,6959,10.2,9.08,Rural
population_mada.645,POINT (45.86666666666667 -21.583333333333336),IKALAMAVONY,219150,TANAMARINA BEKISOPA,45.866667,-21.583333,6556,,3868,10.2,3.43,Rural
population_mada.646,POINT (47.13333333333333 -21.5),FIANARANTSOA II,220011,ANDRAINJATO CENTRE,47.133333,-21.5,9344,,5513,10.2,225.96,Rural
population_mada.647,POINT (47.18333333333334 -21.51666666666667),FIANARANTSOA II,220012,ANDRAINJATO EST,47.183333,-21.516667,7958,,4695,10.2,265.72,Rural
population_mada.648,POINT (47.166666666666664 -21.383333333333333),FIANARANTSOA II,220030,AMBALAKELY,47.166667,-21.383333,14341,,8461,10.2,417.22,Rural
population_mada.649,POINT (47.016666666666666 -21.5),VOHIBATO,220050,SOAINDRANA,47.016667,-21.5,6900,,4071,10.2,114.33,Rural
population_mada.650,POINT (47.11666666666667 -21.383333333333333),LALANGINA,220071,IVOAMBA,47.116667,-21.383333,15621,,9216,10.2,338.25,Rural
population_mada.651,POINT (47.13333333333333 -21.433333333333334),LALANGINA,220072,IALANANINDRO,47.133333,-21.433333,9183,,5418,10.2,655.2,Rural
population_mada.652,POINT (47.18333333333334 -21.45),LALANGINA,220090,TAINDAMBO,47.183333,-21.45,11735,,6924,10.2,356.83,Rural
population_mada.653,POINT (47.21666666666667 -21.400000000000002),LALANGINA,220111,MAHATSINJONY,47.216667,-21.4,16163,,9536,10.2,297.04,Rural
population_mada.654,POINT (47.28333333333333 -21.433333333333334),LALANGINA,220112,SAHAMBAVY,47.283333,-21.433333,18914,,11159,10.2,204.74,Rural
population_mada.655,POINT (47.03333333333333 -21.533333333333335),VOHIBATO,220130,TALATA AMPANO,47.033333,-21.533333,25514,,15053,10.2,355.39,Rural
population_mada.656,POINT (47.03333333333333 -21.400000000000002),ISANDRA,220150,ANKARINARIVO MANIRISOA,47.033333,-21.4,10942,,6456,10.2,70.14,Rural
population_mada.657,POINT (47.083333333333336 -21.333333333333336),ISANDRA,220170,IAVONOMBY VOHIBOLA,47.083333,-21.333333,12401,,7316,10.2,104.32,Rural
population_mada.658,POINT (47 -21.35),ISANDRA,220190,NASANDRATRONY,47,-21.35,12149,,7168,10.2,86.83,Rural
population_mada.659,POINT (47.11666666666667 -21.316666666666666),LALANGINA,220210,AMBALAMAHASOA,47.116667,-21.316667,12905,,7614,10.2,302.82,Rural
population_mada.660,POINT (47.06666666666667 -21.583333333333336),VOHIBATO,220230,MANEVA,47.066667,-21.583333,9159,,5404,10.2,124.45,Rural
population_mada.661,POINT (47.18333333333334 -21.283333333333335),LALANGINA,220250,ALAKAMISY AMBOHIMAHA,47.183333,-21.283333,26978,,15917,10.2,203.13,Rural
population_mada.662,POINT (46.91666666666667 -21.46666666666667),ISANDRA,220270,ANDOHARANOMAITSO,46.916667,-21.466667,28201,,16638,10.2,187.83,Rural
population_mada.663,POINT (47.18333333333334 -21.566666666666666),VOHIBATO,220291,MAHASOABE,47.183333,-21.566667,25863,,15259,10.2,340.55,Rural
population_mada.664,POINT (47.3 -21.650000000000002),VOHIBATO,220292,ANDRANOMIDITRA,47.3,-21.65,17452,,10297,10.2,89.96,Rural
population_mada.665,POINT (47.28333333333333 -21.583333333333336),VOHIBATO,220293,IHAZOARA,47.283333,-21.583333,9557,,5638,10.2,218.18,Rural
population_mada.666,POINT (46.983333333333334 -21.616666666666667),VOHIBATO,220310,ANDRANOVORIVATO,46.983333,-21.616667,24442,,14421,10.2,220.68,Rural
population_mada.667,POINT (47.31666666666667 -21.333333333333336),LALANGINA,220330,ANDROY,47.316667,-21.333333,12990,,7664,10.2,46.6,Rural
population_mada.668,POINT (47.35 -21.5),LALANGINA,220350,ALATSINAINY IALAMARINA,47.35,-21.5,24896,,14689,10.2,112.52,Rural
population_mada.669,POINT (46.91666666666667 -21.3),ISANDRA,220370,ISORANA,46.916667,-21.3,13163,,7766,10.2,72.09,Rural
population_mada.670,POINT (47.13333333333333 -21.650000000000002),VOHIBATO,220391,ALAKAMISY ITENINA,47.133333,-21.65,23644,,13950,10.2,183.34,Rural
population_mada.671,POINT (47.1 -21.583333333333336),VOHIBATO,220392,IVOHIBATO OUEST,47.1,-21.583333,4507,,2659,10.2,105.27,Rural
population_mada.672,POINT (46.983333333333334 -21.266666666666666),ISANDRA,220410,AMBONDRONA,46.983333,-21.266667,15695,,9260,10.2,155.29,Rural
population_mada.673,POINT (47.233333333333334 -21.5),LALANGINA,220430,FANDRANDAVA,47.233333,-21.5,12276,,7243,10.2,297.49,Rural
population_mada.674,POINT (46.833333333333336 -21.616666666666667),VOHIBATO,220450,VOHIMARINA,46.833333,-21.616667,19020,,11222,10.2,48.91,Rural
population_mada.675,POINT (46.91666666666667 -21.21666666666667),ISANDRA,220470,ANJOMA ITSARA,46.916667,-21.216667,7404,,4368,10.2,45.22,Rural
population_mada.676,POINT (46.91666666666667 -21.383333333333333),ISANDRA,220490,SOATANANA,46.916667,-21.383333,9836,,5803,10.2,106.27,Rural
population_mada.677,POINT (47.21666666666667 -21.700000000000003),VOHIBATO,220510,VOHITRAFENO,47.216667,-21.7,12254,,7230,10.2,176.32,Rural
population_mada.678,POINT (46.81666666666667 -21.083333333333332),ISANDRA,220530,FANJAKANA,46.816667,-21.083333,15389,,9080,10.2,55.58,Rural
population_mada.679,POINT (47.083333333333336 -21.76666666666667),VOHIBATO,220551,MAHADITRA,47.083333,-21.766667,22523,,13288,10.2,97.56,Rural
population_mada.680,POINT (47.15 -21.733333333333334),VOHIBATO,220552,ANKAROMALAZA MIFANASOA,47.15,-21.733333,11166,,6588,10.2,185.34,Rural
population_mada.681,POINT (47.266666666666666 -21.783333333333335),VOHIBATO,220570,VINANITELO,47.266667,-21.783333,14224,,8392,10.2,74.77,Rural
population_mada.682,POINT (46.85 -21.333333333333336),ISANDRA,220590,AMBALAMIDERA II,46.85,-21.333333,6784,,4003,10.2,128.83,Rural
population_mada.683,POINT (46.833333333333336 -21.400000000000002),ISANDRA,220610,MAHAZOARIVO,46.833333,-21.4,13651,,8054,10.2,102.72,Rural
population_mada.684,POINT (46.56666666666667 -23.066666666666666),IAKORA,221010,IAKORA,46.566667,-23.066667,21870,,11744,10.2,9.99,Rural
population_mada.685,POINT (46.68333333333334 -22.8),IAKORA,221030,RANOTSARA NORD,46.683333,-22.8,19277,,10352,10.2,23.68,Rural
population_mada.686,POINT (46.66666666666667 -23.433333333333334),IAKORA,221050,BEGOGO,46.666667,-23.433333,14820,,7958,10.2,9.04,Rural
population_mada.687,POINT (46.93333333333334 -23.833333333333336),BEFOTAKA,222011,BEFOTAKA SUD,46.933333,-23.833333,8592,,5035,10.2,20.37,Rural
population_mada.688,POINT (47.1 -23.833333333333336),BEFOTAKA,222012,ANTONDABE,47.1,-23.833333,7311,,4284,10.2,33.8,Rural
population_mada.689,POINT (46.88333333333333 -24.083333333333332),BEFOTAKA,222031,MAROVITSIKA SUD,46.883333,-24.083333,9616,,5635,10.2,13.55,Rural
population_mada.690,POINT (47.016666666666666 -23.983333333333334),BEFOTAKA,222032,ANTANINARENINA,47.016667,-23.983333,5457,,3198,10.2,15.96,Rural
population_mada.691,POINT (46.7 -23.683333333333334),BEFOTAKA,222051,RANOTSARA SUD,46.7,-23.683333,8831,,5175,10.2,15.75,Rural
population_mada.692,POINT (46.56666666666667 -23.81666666666667),BEFOTAKA,222052,BEKOFAFA SUD,46.566667,-23.816667,9403,,5510,10.2,17.21,Rural
population_mada.693,POINT (46.800000000000004 -23.81666666666667),BEFOTAKA,222070,BEHARENA,46.8,-23.816667,8289,,4858,10.2,19.77,Rural
population_mada.694,POINT (47.016666666666666 -20.75),MANANDRIANA,223010,AMBOVOMBE CENTRE,47.016667,-20.75,24128,,14694,10.2,147.2,Rural
population_mada.695,POINT (47.083333333333336 -20.683333333333334),MANANDRIANA,223030,AMBOHIMAHAZO,47.083333,-20.683333,12461,,7589,10.2,122.57,Rural
population_mada.696,POINT (47.1 -20.833333333333336),MANANDRIANA,223050,ANJOMA NANDIHIZANA,47.1,-20.833333,16712,,10178,10.2,242.75,Rural
population_mada.697,POINT (47 -20.700000000000003),MANANDRIANA,223070,AMBOHIMILANJA,47,-20.7,7387,,4499,10.2,131.95,Rural
population_mada.698,POINT (47 -20.85),MANANDRIANA,223090,AMBOHIPO,47,-20.85,7153,,4356,10.2,188.73,Rural
population_mada.699,POINT (47.1 -20.616666666666667),MANANDRIANA,223110,ANJOMAN'ANKONA,47.1,-20.616667,8540,,5201,10.2,126.44,Rural
population_mada.700,POINT (47.05 -20.616666666666667),MANANDRIANA,223132,VINANY,47.05,-20.616667,8442,,5141,10.2,430.2,Rural
population_mada.701,POINT (46.93333333333334 -20.85),MANANDRIANA,223150,TALATA VOHIMENA,46.933333,-20.85,16696,,10168,10.2,63.5,Rural
population_mada.702,POINT (47.016666666666666 -20.566666666666666),MANANDRIANA,223170,AMBATOMARINA,47.016667,-20.566667,12677,,7720,10.2,106.85,Rural
population_mada.703,POINT (47 -20.5),MANANDRIANA,223190,ANDAKATANY,47,-20.5,5202,,3168,10.2,197.21,Rural
population_mada.704,POINT (49.4 -18.15),TOAMASINA I,301001,AMBODIMANGA,49.4,-18.15,24907,,13873,35.7,850.5,Urban
population_mada.705,POINT (49.38333333333333 -18.166666666666668),TOAMASINA I,301002,ANJOMA,49.383333,-18.166667,37257,,20752,35.7,585.06,Urban
population_mada.706,POINT (49.38333333333333 -18.15),TOAMASINA I,301003,MORARANO,49.383333,-18.15,67492,,37593,35.7,1890.01,Urban
population_mada.707,POINT (49.4 -18.133333333333333),TOAMASINA I,301004,TANAMBAO V,49.4,-18.133333,53861,,30001,35.7,6329.14,Urban
population_mada.708,POINT (49.38333333333333 -18.116666666666667),TOAMASINA I,301005,ANKIRIHIRY,49.383333,-18.116667,96146,,53553,35.7,2655.23,Urban
population_mada.709,POINT (49.9 -16.900000000000002),SAINTE MARIE,302019,SAINTE MARIE,49.9,-16.9,28340,,15502,35.7,177.12,Urban
population_mada.710,POINT (49.71666666666667 -15.416666666666668),MAROANTSETRA,303010,MAROANTSETRA,49.716667,-15.416667,31131,,17029,35.7,749.93,Urban
population_mada.711,POINT (49.71666666666667 -15.366666666666667),MAROANTSETRA,303031,ANJANAZANA,49.716667,-15.366667,14235,,8612,10.2,2692.65,Rural
population_mada.712,POINT (49.66666666666667 -15.133333333333333),MAROANTSETRA,303032,MANAMBOLO,49.666667,-15.133333,15877,,9605,10.2,41.2,Rural
population_mada.713,POINT (49.78333333333333 -15.383333333333335),MAROANTSETRA,303051,ANDRANOFOTSY,49.783333,-15.383333,11128,,6732,10.2,188.29,Rural
population_mada.714,POINT (49.78333333333333 -15.200000000000001),MAROANTSETRA,303052,ANTAKOTAKO,49.783333,-15.2,15696,,9496,10.2,48.04,Rural
population_mada.715,POINT (49.63333333333333 -15.4),MAROANTSETRA,303070,ANKOFA,49.633333,-15.4,11542,,6983,10.2,139.6,Rural
population_mada.716,POINT (49.516666666666666 -15.15),MAROANTSETRA,303090,AMBINANITELO,49.516667,-15.15,31099,,18815,10.2,25.13,Rural
population_mada.717,POINT (49.86666666666667 -15.350000000000001),MAROANTSETRA,303111,ANJAHANA,49.866667,-15.35,15097,,9134,10.2,145.44,Rural
population_mada.718,POINT (49.983333333333334 -15.566666666666668),MAROANTSETRA,303112,AMBANIZANA,49.983333,-15.566667,5188,,3139,10.2,20.42,Rural
population_mada.719,POINT (49.93333333333334 -15.383333333333335),MAROANTSETRA,303113,MAHALEVONA,49.933333,-15.383333,15219,,9208,10.2,40.44,Rural
